time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-02-21T00:00:00.0000000Z,2021-02-22T00:00:00.0000000Z,2021-02-21T00:00:00.0340000Z,2021-02-21T23:59:59.9040000Z,55841.19,58352.8,55477.59,57408.57,57070.580169,1915367
2021-02-20T00:00:00.0000000Z,2021-02-21T00:00:00.0000000Z,2021-02-20T00:00:00.0210000Z,2021-02-20T23:59:59.9670000Z,55906.0,57700.46,53863.93,55841.19,79593.102308,2592957
2021-02-19T00:00:00.0000000Z,2021-02-20T00:00:00.0000000Z,2021-02-19T00:00:00.0200000Z,2021-02-19T23:59:59.9670000Z,51552.61,56368.0,50710.2,55906.0,79372.612935,2330810
2021-02-18T00:00:00.0000000Z,2021-02-19T00:00:00.0000000Z,2021-02-18T00:00:00.1560000Z,2021-02-18T23:59:59.9820000Z,52117.67,52530.0,50901.9,51552.6,60701.936453,1888608
2021-02-17T00:00:00.0000000Z,2021-02-18T00:00:00.0000000Z,2021-02-17T00:00:00.0450000Z,2021-02-17T23:59:59.8780000Z,49133.45,52618.74,48947.0,52119.71,85603.485352,2508979
2021-02-16T00:00:00.0000000Z,2021-02-17T00:00:00.0000000Z,2021-02-16T00:00:00.0120000Z,2021-02-16T23:59:59.9910000Z,47911.1,50689.18,47003.62,49133.45,88069.337237,2182737
2021-02-15T00:00:00.0000000Z,2021-02-16T00:00:00.0000000Z,2021-02-15T00:00:00.0070000Z,2021-02-15T23:59:59.9990000Z,48580.47,49010.92,45570.79,47911.1,79398.156784,2313155
2021-02-14T00:00:00.0000000Z,2021-02-15T00:00:00.0000000Z,2021-02-14T00:00:00.0890000Z,2021-02-14T23:59:59.9370000Z,47156.78,49707.43,47014.17,48577.79,73646.446134,2086419
2021-02-13T00:00:00.0000000Z,2021-02-14T00:00:00.0000000Z,2021-02-13T00:00:00.0950000Z,2021-02-13T23:59:59.7920000Z,47298.15,48150.0,46202.53,47153.69,63144.543361,2035640
2021-02-12T00:00:00.0000000Z,2021-02-13T00:00:00.0000000Z,2021-02-12T00:00:00.1820000Z,2021-02-12T23:59:59.9730000Z,47968.66,48985.8,46325.84,47287.6,84657.943052,2398581
2021-02-11T00:00:00.0000000Z,2021-02-12T00:00:00.0000000Z,2021-02-11T00:00:00.0820000Z,2021-02-11T23:59:59.8950000Z,44807.58,48678.9,43994.02,47969.51,88711.490212,2548211
2021-02-10T00:00:00.0000000Z,2021-02-11T00:00:00.0000000Z,2021-02-10T00:00:00.0210000Z,2021-02-10T23:59:59.9560000Z,46420.42,47310.0,43727.0,44807.58,96576.779812,2872255
2021-02-09T00:00:00.0000000Z,2021-02-10T00:00:00.0000000Z,2021-02-09T00:00:00.0080000Z,2021-02-09T23:59:59.9910000Z,46374.86,48142.19,44961.09,46420.42,115410.284814,3115382
2021-02-08T00:00:00.0000000Z,2021-02-09T00:00:00.0000000Z,2021-02-08T00:00:00.2050000Z,2021-02-08T23:59:59.9210000Z,38795.69,46794.45,37988.89,46374.87,137931.22682,3216980
2021-02-07T00:00:00.0000000Z,2021-02-08T00:00:00.0000000Z,2021-02-07T00:00:00.0360000Z,2021-02-07T23:59:59.9900000Z,39181.01,39700.0,37351.0,38795.69,84013.094498,1968956
2021-02-06T00:00:00.0000000Z,2021-02-07T00:00:00.0000000Z,2021-02-06T00:00:00.0460000Z,2021-02-06T23:59:59.9960000Z,38289.32,40955.51,38215.94,39186.94,98558.103227,2286368
2021-02-05T00:00:00.0000000Z,2021-02-06T00:00:00.0000000Z,2021-02-05T00:00:00.0230000Z,2021-02-05T23:59:59.9730000Z,36936.65,38310.12,36570.0,38290.24,65870.91717,1830046
2021-02-04T00:00:00.0000000Z,2021-02-05T00:00:00.0000000Z,2021-02-04T00:00:00.0290000Z,2021-02-04T23:59:59.9930000Z,37620.26,38708.27,36161.95,36936.66,91752.444671,2202184
2021-02-03T00:00:00.0000000Z,2021-02-04T00:00:00.0000000Z,2021-02-03T00:00:00.0680000Z,2021-02-03T23:59:59.9780000Z,35472.71,37662.63,35362.38,37618.87,80582.25267,1877306
2021-02-02T00:00:00.0000000Z,2021-02-03T00:00:00.0000000Z,2021-02-02T00:00:00.0540000Z,2021-02-02T23:59:59.9840000Z,33517.09,35984.33,33418.0,35466.24,78056.65988,1789672
2021-02-01T00:00:00.0000000Z,2021-02-02T00:00:00.0000000Z,2021-02-01T00:00:00.0180000Z,2021-02-01T23:59:59.6250000Z,33092.97,34717.27,32296.16,33526.37,82718.276882,1810492
2021-01-31T00:00:00.0000000Z,2021-02-01T00:00:00.0000000Z,2021-01-31T00:00:00.0100000Z,2021-01-31T23:59:59.9830000Z,34262.89,34342.69,32171.67,33092.98,68432.730339,1700877
2021-01-30T00:00:00.0000000Z,2021-01-31T00:00:00.0000000Z,2021-01-30T00:00:00.0130000Z,2021-01-30T23:59:59.9860000Z,34246.28,34933.0,32825.0,34262.88,84889.68134,2201040
2021-01-29T00:00:00.0000000Z,2021-01-30T00:00:00.0000000Z,2021-01-29T00:00:00.0790000Z,2021-01-29T23:59:59.9220000Z,33368.18,38531.9,31915.4,34252.2,230588.47639,4377889
2021-01-28T00:00:00.0000000Z,2021-01-29T00:00:00.0000000Z,2021-01-28T00:00:00.0030000Z,2021-01-28T23:59:59.9860000Z,30362.19,33783.98,29842.1,33364.86,92621.145617,2060660
2021-01-27T00:00:00.0000000Z,2021-01-28T00:00:00.0000000Z,2021-01-27T00:00:00.0210000Z,2021-01-27T23:59:59.9990000Z,32464.01,32557.29,29241.72,30366.15,95911.961711,2065953
2021-01-26T00:00:00.0000000Z,2021-01-27T00:00:00.0000000Z,2021-01-26T00:00:00.0320000Z,2021-01-26T23:59:59.9880000Z,32254.19,32921.88,30837.37,32467.77,84972.20691,2010392
2021-01-25T00:00:00.0000000Z,2021-01-26T00:00:00.0000000Z,2021-01-25T00:00:00.0990000Z,2021-01-25T23:59:59.9990000Z,32259.45,34875.0,31910.0,32254.2,88499.226921,2106548
2021-01-24T00:00:00.0000000Z,2021-01-25T00:00:00.0000000Z,2021-01-24T00:00:00.0090000Z,2021-01-24T23:59:59.9520000Z,32078.0,33071.0,30900.0,32259.9,57978.037966,1528287
2021-01-23T00:00:00.0000000Z,2021-01-24T00:00:00.0000000Z,2021-01-23T00:00:00.0660000Z,2021-01-23T23:59:59.9840000Z,32950.0,33456.0,31390.16,32078.0,64595.287675,1700056
2021-01-22T00:00:00.0000000Z,2021-01-23T00:00:00.0000000Z,2021-01-22T00:00:00.0470000Z,2021-01-22T23:59:59.8630000Z,30851.99,33826.53,28850.0,32945.17,142590.475877,2699444
2021-01-21T00:00:00.0000000Z,2021-01-22T00:00:00.0000000Z,2021-01-21T00:00:00.5710000Z,2021-01-21T23:59:59.9590000Z,35468.23,35600.0,30071.0,30850.13,134502.62706,2871113
2021-01-20T00:00:00.0000000Z,2021-01-21T00:00:00.0000000Z,2021-01-20T00:00:00.0090000Z,2021-01-20T23:59:59.9490000Z,35901.94,36415.31,33400.0,35468.23,89368.422918,2234539
2021-01-19T00:00:00.0000000Z,2021-01-20T00:00:00.0000000Z,2021-01-19T00:00:00.0710000Z,2021-01-19T23:59:59.9860000Z,36622.46,37850.0,35844.06,35891.49,79611.307769,1939371
2021-01-18T00:00:00.0000000Z,2021-01-19T00:00:00.0000000Z,2021-01-18T00:00:00.0580000Z,2021-01-18T23:59:59.9160000Z,35824.99,37469.83,34800.0,36631.27,70480.498021,1700845
2021-01-17T00:00:00.0000000Z,2021-01-18T00:00:00.0000000Z,2021-01-17T00:00:00.0540000Z,2021-01-17T23:59:59.8790000Z,35994.98,36852.5,33850.0,35828.61,80157.727384,1860642
2021-01-16T00:00:00.0000000Z,2021-01-17T00:00:00.0000000Z,2021-01-16T00:00:00.0300000Z,2021-01-16T23:59:59.9450000Z,36737.43,37950.0,35357.8,35994.98,86348.431508,2066363
2021-01-15T00:00:00.0000000Z,2021-01-16T00:00:00.0000000Z,2021-01-15T00:00:00.0100000Z,2021-01-15T23:59:59.9590000Z,39145.21,39747.76,34408.0,36742.22,118300.920916,2560801
2021-01-14T00:00:00.0000000Z,2021-01-15T00:00:00.0000000Z,2021-01-14T00:00:00.1290000Z,2021-01-14T23:59:59.9960000Z,37371.38,40100.0,36701.23,39144.5,102950.389421,2297466
2021-01-13T00:00:00.0000000Z,2021-01-14T00:00:00.0000000Z,2021-01-13T00:00:00.1090000Z,2021-01-13T23:59:59.8810000Z,34049.15,37850.0,32380.0,37371.38,123341.399004,2492894
2021-01-12T00:00:00.0000000Z,2021-01-13T00:00:00.0000000Z,2021-01-12T00:00:00.0110000Z,2021-01-12T23:59:59.9980000Z,35410.37,36628.0,32531.0,34051.24,133948.151996,2674145
2021-01-11T00:00:00.0000000Z,2021-01-12T00:00:00.0000000Z,2021-01-11T00:00:00.0280000Z,2021-01-11T23:59:59.9850000Z,38150.02,38264.74,30420.0,35404.47,248512.270189,4428619
2021-01-10T00:00:00.0000000Z,2021-01-11T00:00:00.0000000Z,2021-01-10T00:00:00.0050000Z,2021-01-10T23:59:59.9610000Z,40088.22,41350.0,35111.11,38150.02,117362.696656,2601046
2021-01-09T00:00:00.0000000Z,2021-01-10T00:00:00.0000000Z,2021-01-09T00:00:00.0170000Z,2021-01-09T23:59:59.9600000Z,40586.96,41380.0,38720.0,40088.22,75520.898894,1991278
2021-01-08T00:00:00.0000000Z,2021-01-09T00:00:00.0000000Z,2021-01-08T00:00:00.1490000Z,2021-01-08T23:59:59.9840000Z,39432.48,41950.0,36500.0,40582.81,135964.311071,2847683
2021-01-07T00:00:00.0000000Z,2021-01-08T00:00:00.0000000Z,2021-01-07T00:00:00.0240000Z,2021-01-07T23:59:59.5990000Z,36769.36,40365.0,36300.0,39432.28,131390.71638,2780831
2021-01-06T00:00:00.0000000Z,2021-01-07T00:00:00.0000000Z,2021-01-06T00:00:00.0460000Z,2021-01-06T23:59:59.9240000Z,33949.53,36939.21,33288.0,36769.36,127139.20131,2591783
2021-01-05T00:00:00.0000000Z,2021-01-06T00:00:00.0000000Z,2021-01-05T00:00:00.0240000Z,2021-01-05T23:59:59.9910000Z,31989.75,34360.0,29900.0,33949.53,115000.828297,2500451
2021-01-04T00:00:00.0000000Z,2021-01-05T00:00:00.0000000Z,2021-01-04T00:00:00.0840000Z,2021-01-04T23:59:59.9030000Z,33000.05,33600.0,28130.0,31988.71,135456.41095,2558634
2021-01-03T00:00:00.0000000Z,2021-01-04T00:00:00.0000000Z,2021-01-03T00:00:00.0390000Z,2021-01-03T23:59:59.9990000Z,32176.45,34778.11,31962.99,33000.05,120200.548463,2351901
2021-01-02T00:00:00.0000000Z,2021-01-03T00:00:00.0000000Z,2021-01-02T00:00:00.0290000Z,2021-01-02T23:59:59.8960000Z,29331.7,33300.0,28946.53,32178.33,129993.873362,2245922
2021-01-01T00:00:00.0000000Z,2021-01-02T00:00:00.0000000Z,2021-01-01T00:00:00.0580000Z,2021-01-01T23:59:59.6670000Z,28923.63,29600.0,28624.57,29331.69,53985.797454,1310619
2020-12-31T00:00:00.0000000Z,2021-01-01T00:00:00.0000000Z,2020-12-31T00:00:00.0840000Z,2020-12-31T23:59:59.9930000Z,28875.55,29300.0,27850.0,28923.63,75508.505152,1552793
2020-12-30T00:00:00.0000000Z,2020-12-31T00:00:00.0000000Z,2020-12-30T00:00:00.0260000Z,2020-12-30T23:59:59.9680000Z,27385.0,28996.0,27320.0,28875.54,93597.618418,1885860
2020-12-29T00:00:00.0000000Z,2020-12-30T00:00:00.0000000Z,2020-12-29T00:00:00.6050000Z,2020-12-29T23:59:59.7830000Z,27079.42,27410.0,25880.0,27385.0,68778.398575,1595045
2020-12-28T00:00:00.0000000Z,2020-12-29T00:00:00.0000000Z,2020-12-28T00:00:00.0110000Z,2020-12-28T23:59:59.9480000Z,26281.54,27500.0,26101.0,27079.41,79721.742496,1508204
2020-12-27T00:00:00.0000000Z,2020-12-28T00:00:00.0000000Z,2020-12-27T00:00:00.1140000Z,2020-12-27T23:59:59.9640000Z,26493.4,28422.0,25700.0,26281.66,142024.005689,2342213
2020-12-26T00:00:00.0000000Z,2020-12-27T00:00:00.0000000Z,2020-12-26T00:00:00.0850000Z,2020-12-26T23:59:59.9970000Z,24712.47,26867.03,24500.0,26493.39,97710.278205,1733239
2020-12-25T00:00:00.0000000Z,2020-12-26T00:00:00.0000000Z,2020-12-25T00:00:00.1860000Z,2020-12-25T23:59:59.9750000Z,23728.99,24789.86,23433.6,24712.47,79169.214344,1495551
2020-12-24T00:00:00.0000000Z,2020-12-25T00:00:00.0000000Z,2020-12-24T00:00:00.0780000Z,2020-12-24T23:59:59.7990000Z,23232.39,23794.43,22703.42,23729.2,68002.230556,1403875
2020-12-23T00:00:00.0000000Z,2020-12-24T00:00:00.0000000Z,2020-12-23T00:00:00.0140000Z,2020-12-23T23:59:59.9470000Z,23810.79,24100.0,22600.0,23232.76,118681.018907,2187878
2020-12-22T00:00:00.0000000Z,2020-12-23T00:00:00.0000000Z,2020-12-22T00:00:00.1560000Z,2020-12-22T23:59:59.8890000Z,22719.88,23837.1,22353.4,23810.79,85403.776057,1466184
2020-12-21T00:00:00.0000000Z,2020-12-22T00:00:00.0000000Z,2020-12-21T00:00:00.0940000Z,2020-12-21T23:59:59.6270000Z,23455.54,24102.77,21815.0,22719.71,87104.175862,1575052
2020-12-20T00:00:00.0000000Z,2020-12-21T00:00:00.0000000Z,2020-12-20T00:00:00.0120000Z,2020-12-20T23:59:59.9840000Z,23821.6,24295.0,23060.0,23455.52,75795.789859,1728778
2020-12-19T00:00:00.0000000Z,2020-12-20T00:00:00.0000000Z,2020-12-19T00:00:00.0090000Z,2020-12-19T23:59:59.9550000Z,23107.39,24171.47,22750.0,23821.61,86045.064677,1678611
2020-12-18T00:00:00.0000000Z,2020-12-19T00:00:00.0000000Z,2020-12-18T00:00:00.0220000Z,2020-12-18T23:59:59.9910000Z,22797.15,23285.18,22350.0,23107.39,79646.324154,1613788
2020-12-17T00:00:00.0000000Z,2020-12-18T00:00:00.0000000Z,2020-12-17T00:00:00.0040000Z,2020-12-17T23:59:59.9160000Z,21335.52,23800.0,21230.0,22797.16,183560.006391,2774903
2020-12-16T00:00:00.0000000Z,2020-12-17T00:00:00.0000000Z,2020-12-16T00:00:00.0540000Z,2020-12-16T23:59:59.9760000Z,19426.43,21560.0,19278.6,21335.52,114159.62797,1656054
2020-12-15T00:00:00.0000000Z,2020-12-16T00:00:00.0000000Z,2020-12-15T00:00:00.0100000Z,2020-12-15T23:59:59.9720000Z,19273.69,19570.0,19050.0,19426.43,60906.621652,1032287
2020-12-14T00:00:00.0000000Z,2020-12-15T00:00:00.0000000Z,2020-12-14T00:00:00.0270000Z,2020-12-14T23:59:59.9720000Z,19174.99,19349.0,19000.0,19273.14,46894.25963,835989
2020-12-13T00:00:00.0000000Z,2020-12-14T00:00:00.0000000Z,2020-12-13T00:00:00.1610000Z,2020-12-13T23:59:59.9990000Z,18808.69,19411.0,18711.12,19174.99,56497.872965,936752
2020-12-12T00:00:00.0000000Z,2020-12-13T00:00:00.0000000Z,2020-12-12T00:00:00.0090000Z,2020-12-12T23:59:59.2720000Z,18036.53,18948.66,18020.7,18808.69,49519.978432,891810
2020-12-11T00:00:00.0000000Z,2020-12-12T00:00:00.0000000Z,2020-12-11T00:00:00.1270000Z,2020-12-11T23:59:59.9790000Z,18254.81,18292.73,17572.33,18036.53,72420.40106,1114860
2020-12-10T00:00:00.0000000Z,2020-12-11T00:00:00.0000000Z,2020-12-10T00:00:00.0490000Z,2020-12-10T23:59:59.9530000Z,18541.29,18557.32,17911.12,18254.63,52890.675094,891151
2020-12-09T00:00:00.0000000Z,2020-12-10T00:00:00.0000000Z,2020-12-09T00:00:00.0840000Z,2020-12-09T23:59:59.8200000Z,18324.11,18639.57,17650.0,18541.28,79080.978638,1292881
2020-12-08T00:00:00.0000000Z,2020-12-09T00:00:00.0000000Z,2020-12-08T00:00:00.1600000Z,2020-12-08T23:59:59.9380000Z,19166.9,19294.84,18200.0,18324.11,61626.947614,1143181
2020-12-07T00:00:00.0000000Z,2020-12-08T00:00:00.0000000Z,2020-12-07T00:00:00.1650000Z,2020-12-07T23:59:58.4120000Z,19358.67,19420.91,18902.88,19166.9,41310.587215,839311
2020-12-06T00:00:00.0000000Z,2020-12-07T00:00:00.0000000Z,2020-12-06T00:00:00.0600000Z,2020-12-06T23:59:59.8320000Z,19147.66,19420.0,18857.0,19359.4,37043.091861,820382
2020-12-05T00:00:00.0000000Z,2020-12-06T00:00:00.0000000Z,2020-12-05T00:00:00.1060000Z,2020-12-05T23:59:59.9630000Z,18650.51,19177.0,18500.0,19147.66,42829.609621,930063
2020-12-04T00:00:00.0000000Z,2020-12-05T00:00:00.0000000Z,2020-12-04T00:00:00.0360000Z,2020-12-04T23:59:59.8870000Z,19422.34,19527.0,18565.31,18650.52,71283.6682,1286657
2020-12-03T00:00:00.0000000Z,2020-12-04T00:00:00.0000000Z,2020-12-03T00:00:00.2690000Z,2020-12-03T23:59:59.9220000Z,19204.08,19598.0,18867.2,19421.9,66689.391279,1242229
2020-12-02T00:00:00.0000000Z,2020-12-03T00:00:00.0000000Z,2020-12-02T00:00:00.2920000Z,2020-12-02T23:59:59.8930000Z,18764.96,19342.0,18330.0,19204.09,75911.013478,1566635
2020-12-01T00:00:00.0000000Z,2020-12-02T00:00:00.0000000Z,2020-12-01T00:00:00.0400000Z,2020-12-01T23:59:59.9750000Z,19695.87,19888.0,18001.12,18764.96,126773.278265,2009474
2020-11-30T00:00:00.0000000Z,2020-12-01T00:00:00.0000000Z,2020-11-30T00:00:00.1380000Z,2020-11-30T23:59:59.7470000Z,18185.0,19863.16,18184.99,19695.87,115083.685493,1735346
2020-11-29T00:00:00.0000000Z,2020-11-30T00:00:00.0000000Z,2020-11-29T00:00:00.1260000Z,2020-11-29T23:59:59.9340000Z,17719.84,18360.05,17517.0,18184.99,54716.909451,1128997
2020-11-28T00:00:00.0000000Z,2020-11-29T00:00:00.0000000Z,2020-11-28T00:00:00.1300000Z,2020-11-28T23:59:59.8480000Z,17139.53,17880.49,16865.56,17719.85,64100.029215,1193561
2020-11-27T00:00:00.0000000Z,2020-11-28T00:00:00.0000000Z,2020-11-27T00:00:00.0190000Z,2020-11-27T23:59:59.2150000Z,17149.47,17457.62,16438.08,17139.52,84206.995863,1548780
2020-11-26T00:00:00.0000000Z,2020-11-27T00:00:00.0000000Z,2020-11-26T00:00:00.0010000Z,2020-11-26T23:59:59.9620000Z,18718.83,18915.03,16188.0,17149.47,175851.645266,2709818
2020-11-25T00:00:00.0000000Z,2020-11-26T00:00:00.0000000Z,2020-11-25T00:00:00.1320000Z,2020-11-25T23:59:59.9610000Z,19160.0,19450.0,18500.27,18719.11,90619.494442,1737210
2020-11-24T00:00:00.0000000Z,2020-11-25T00:00:00.0000000Z,2020-11-24T00:00:00.0600000Z,2020-11-24T23:59:59.7640000Z,18368.01,19418.97,18018.0,19160.01,113394.79136,2174651
2020-11-23T00:00:00.0000000Z,2020-11-24T00:00:00.0000000Z,2020-11-23T00:00:00.1710000Z,2020-11-23T23:59:59.9540000Z,18413.88,18766.0,18000.0,18368.0,82564.338254,1620378
2020-11-22T00:00:00.0000000Z,2020-11-23T00:00:00.0000000Z,2020-11-22T00:00:00.2060000Z,2020-11-22T23:59:59.9460000Z,18703.8,18750.0,17610.86,18414.43,81645.737778,1528524
2020-11-21T00:00:00.0000000Z,2020-11-22T00:00:00.0000000Z,2020-11-21T00:00:00.0010000Z,2020-11-21T23:59:59.9450000Z,18655.66,18965.9,18308.58,18703.8,75577.458394,1451352
2020-11-20T00:00:00.0000000Z,2020-11-21T00:00:00.0000000Z,2020-11-20T00:00:00.0180000Z,2020-11-20T23:59:59.8100000Z,17802.81,18815.22,17740.04,18655.67,88423.018489,1444692
2020-11-19T00:00:00.0000000Z,2020-11-20T00:00:00.0000000Z,2020-11-19T00:00:00.1250000Z,2020-11-19T23:59:59.9670000Z,17777.75,18179.8,17335.65,17802.82,92937.487459,1511743
2020-11-18T00:00:00.0000000Z,2020-11-19T00:00:00.0000000Z,2020-11-18T00:00:00.0380000Z,2020-11-18T23:59:59.9980000Z,17659.38,18476.93,17214.45,17776.12,148765.909537,2088099
2020-11-17T00:00:00.0000000Z,2020-11-18T00:00:00.0000000Z,2020-11-17T00:00:00.1070000Z,2020-11-17T23:59:59.8080000Z,16713.08,17858.82,16538.0,17659.38,113675.567052,1627541
2020-11-16T00:00:00.0000000Z,2020-11-17T00:00:00.0000000Z,2020-11-16T00:00:00.0100000Z,2020-11-16T23:59:59.8550000Z,15957.0,16880.0,15864.0,16713.57,81177.336898,1200075
2020-11-15T00:00:00.0000000Z,2020-11-16T00:00:00.0000000Z,2020-11-15T00:00:00.0120000Z,2020-11-15T23:59:59.9380000Z,16069.56,16180.0,15774.72,15957.0,43596.841513,854441
2020-11-14T00:00:00.0000000Z,2020-11-15T00:00:00.0000000Z,2020-11-14T00:00:00.0520000Z,2020-11-14T23:59:59.7940000Z,16320.04,16326.99,15670.0,16070.45,59116.347179,931424
2020-11-13T00:00:00.0000000Z,2020-11-14T00:00:00.0000000Z,2020-11-13T00:00:00.0040000Z,2020-11-13T23:59:59.9100000Z,16291.85,16480.0,15952.35,16320.7,75277.452424,1203659
2020-11-12T00:00:00.0000000Z,2020-11-13T00:00:00.0000000Z,2020-11-12T00:00:00.1830000Z,2020-11-12T23:59:59.8280000Z,15684.25,16340.7,15440.64,16291.86,97886.897548,1425059
2020-11-11T00:00:00.0000000Z,2020-11-12T00:00:00.0000000Z,2020-11-11T00:00:00.2970000Z,2020-11-11T23:59:59.8940000Z,15297.21,15965.0,15272.68,15684.24,78469.746458,1247167
2020-11-10T00:00:00.0000000Z,2020-11-11T00:00:00.0000000Z,2020-11-10T00:00:00.0750000Z,2020-11-10T23:59:59.6160000Z,15328.41,15460.0,15072.46,15297.21,61527.221454,1090784
2020-11-09T00:00:00.0000000Z,2020-11-10T00:00:00.0000000Z,2020-11-09T00:00:00.4440000Z,2020-11-09T23:59:59.9440000Z,15475.1,15840.0,14805.54,15328.41,108976.334134,1505441
2020-11-08T00:00:00.0000000Z,2020-11-09T00:00:00.0000000Z,2020-11-08T00:00:00.2570000Z,2020-11-08T23:59:59.6970000Z,14818.3,15650.0,14703.88,15475.1,65547.178574,998773
2020-11-07T00:00:00.0000000Z,2020-11-08T00:00:00.0000000Z,2020-11-07T00:00:00.2800000Z,2020-11-07T23:59:59.8990000Z,15579.93,15753.52,14344.22,14818.3,100145.480743,1543051
2020-11-06T00:00:00.0000000Z,2020-11-07T00:00:00.0000000Z,2020-11-06T00:00:00.0810000Z,2020-11-06T23:59:59.6440000Z,15590.02,15960.0,15166.0,15579.92,118829.779225,1590496
2020-11-05T00:00:00.0000000Z,2020-11-06T00:00:00.0000000Z,2020-11-05T00:00:00.0760000Z,2020-11-05T23:59:59.9700000Z,14144.01,15750.0,14093.56,15590.02,143741.522673,1736055
2020-11-04T00:00:00.0000000Z,2020-11-05T00:00:00.0000000Z,2020-11-04T00:00:00.0000000Z,2020-11-04T23:59:59.8770000Z,14023.53,14259.0,13525.0,14144.01,93016.988262,1212959
2020-11-03T00:00:00.0000000Z,2020-11-04T00:00:00.0000000Z,2020-11-03T00:00:00.0570000Z,2020-11-03T23:59:59.9940000Z,13549.63,14066.11,13284.99,14023.53,74115.630787,1052569
2020-11-02T00:00:00.0000000Z,2020-11-03T00:00:00.0000000Z,2020-11-02T00:00:00.1360000Z,2020-11-02T23:59:59.9330000Z,13761.49,13830.0,13195.05,13549.37,64566.421908,869850
2020-11-01T00:00:00.0000000Z,2020-11-02T00:00:00.0000000Z,2020-11-01T00:00:00.0100000Z,2020-11-01T23:59:59.9760000Z,13791.0,13895.0,13603.0,13761.5,36285.648526,606248
2020-10-31T00:00:00.0000000Z,2020-11-01T00:00:00.0000000Z,2020-10-31T00:00:00.0410000Z,2020-10-31T23:59:59.7010000Z,13560.1,14100.0,13411.5,13791.0,67339.238515,1022202
2020-10-30T00:00:00.0000000Z,2020-10-31T00:00:00.0000000Z,2020-10-30T00:00:00.0200000Z,2020-10-30T23:59:59.9260000Z,13455.69,13669.98,13115.0,13560.1,70343.754669,1056623
2020-10-29T00:00:00.0000000Z,2020-10-30T00:00:00.0000000Z,2020-10-29T00:00:00.0120000Z,2020-10-29T23:59:59.9940000Z,13266.4,13642.91,12920.77,13455.7,74872.018301,1008415
2020-10-28T00:00:00.0000000Z,2020-10-29T00:00:00.0000000Z,2020-10-28T00:00:00.0570000Z,2020-10-28T23:59:59.8500000Z,13636.16,13859.48,12888.0,13266.4,94382.648101,1232791
2020-10-27T00:00:00.0000000Z,2020-10-28T00:00:00.0000000Z,2020-10-27T00:00:00.0910000Z,2020-10-27T23:59:59.9650000Z,13052.15,13789.29,13019.87,13636.17,79947.725681,993422
2020-10-26T00:00:00.0000000Z,2020-10-27T00:00:00.0000000Z,2020-10-26T00:00:00.1370000Z,2020-10-26T23:59:59.9860000Z,13029.64,13238.81,12765.0,13052.19,60951.672986,818144
2020-10-25T00:00:00.0000000Z,2020-10-26T00:00:00.0000000Z,2020-10-25T00:00:00.1510000Z,2020-10-25T23:59:59.4660000Z,13111.73,13350.0,12888.0,13028.83,38369.534574,607901
2020-10-24T00:00:00.0000000Z,2020-10-25T00:00:00.0000000Z,2020-10-24T00:00:00.0110000Z,2020-10-24T23:59:58.8100000Z,12923.06,13166.73,12870.0,13111.73,35952.20907,536821
2020-10-23T00:00:00.0000000Z,2020-10-24T00:00:00.0000000Z,2020-10-23T00:00:00.9050000Z,2020-10-23T23:59:59.6130000Z,12968.84,13027.69,12720.08,12923.07,50386.999841,699313
2020-10-22T00:00:00.0000000Z,2020-10-23T00:00:00.0000000Z,2020-10-22T00:00:00.1240000Z,2020-10-22T23:59:59.9240000Z,12780.75,13185.0,12678.08,12968.52,70038.824144,1035811
2020-10-21T00:00:00.0000000Z,2020-10-22T00:00:00.0000000Z,2020-10-21T00:00:00.2510000Z,2020-10-21T23:59:59.9880000Z,11910.0,13217.68,11886.95,12780.96,114584.456767,1453620
2020-10-20T00:00:00.0000000Z,2020-10-21T00:00:00.0000000Z,2020-10-20T00:00:00.1300000Z,2020-10-20T23:59:59.9380000Z,11751.46,12038.38,11677.59,11909.99,61743.59521,900292
2020-10-19T00:00:00.0000000Z,2020-10-20T00:00:00.0000000Z,2020-10-19T00:00:00.1070000Z,2020-10-19T23:59:59.8320000Z,11503.14,11823.99,11407.96,11751.47,47414.534692,650960
2020-10-18T00:00:00.0000000Z,2020-10-19T00:00:00.0000000Z,2020-10-18T00:00:00.2330000Z,2020-10-18T23:59:59.7760000Z,11360.31,11505.0,11346.22,11503.14,23284.041191,346946
2020-10-17T00:00:00.0000000Z,2020-10-18T00:00:00.0000000Z,2020-10-17T00:00:00.0810000Z,2020-10-17T23:59:59.0880000Z,11319.24,11402.42,11255.0,11360.2,22368.915241,365973
2020-10-16T00:00:00.0000000Z,2020-10-17T00:00:00.0000000Z,2020-10-16T00:00:00.0530000Z,2020-10-16T23:59:59.9610000Z,11505.13,11541.15,11200.0,11319.32,48797.749502,693210
2020-10-15T00:00:00.0000000Z,2020-10-16T00:00:00.0000000Z,2020-10-15T00:00:00.3090000Z,2020-10-15T23:59:59.8330000Z,11417.89,11617.34,11250.83,11505.12,47867.529921,651930
2020-10-14T00:00:00.0000000Z,2020-10-15T00:00:00.0000000Z,2020-10-14T00:00:00.7770000Z,2020-10-14T23:59:59.8020000Z,11420.57,11547.98,11280.0,11417.89,40627.608754,578142
